Project ID,Project Name,Project Start Date,Building ID,Number,Street,Borough,Postcode,BBL,BIN,Community Board,Council District,Census Tract,NTA - Neighborhood Tabulation Area,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Building Completion Date,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Unknown-BR Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units,Program Group,Project Completion Date,Extended Affordability Status,Planned Tax Benefit,subject_to_ll44,Financing Type
44340,BLAKE/HENDRIX,2018-05-30T00:00:00.000,969937,586,LINWOOD STREET,Brooklyn,11208,3040500025,3424962,BK-05,42,1164,BK0502,40.670822,-73.881818,40.67082,-73.882056,2021-10-21T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,2.0,,,,1.0,1.0,,,,,,1.0,1.0,2.0,2,Small Homes Program,2021-10-28T00:00:00.000,No,UDAAP,True,HPD Financed
44340,BLAKE/HENDRIX,2018-05-30T00:00:00.000,969938,669,LINWOOD STREET,Brooklyn,11208,,,BK-05,42,1164,BK0502,40.66887,-73.881295,,,2021-02-01T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,2.0,,,,,1.0,1.0,,,,,1.0,1.0,2.0,2,Small Homes Program,2021-10-28T00:00:00.000,No,UDAAP,True,HPD Financed
44340,BLAKE/HENDRIX,2018-05-30T00:00:00.000,969939,806,BLAKE AVENUE,Brooklyn,11207,3040580018,3089994,BK-05,42,1160,BK0502,40.668721,-73.8888,40.668501,-73.888725,2021-02-10T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,2.0,,,,1.0,,1.0,,,,,1.0,1.0,2.0,2,Small Homes Program,2021-10-28T00:00:00.000,No,UDAAP,True,HPD Financed
44340,BLAKE/HENDRIX,2018-05-30T00:00:00.000,969940,980,DUMONT AVENUE,Brooklyn,11208,3040810023,3252950,BK-05,42,1120,BK0503,40.668078,-73.882374,40.667886,-73.882338,2021-02-01T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,2.0,,,1.0,,1.0,,,,,,1.0,1.0,2.0,2,Small Homes Program,2021-10-28T00:00:00.000,No,UDAAP,True,HPD Financed
44340,BLAKE/HENDRIX,2018-05-30T00:00:00.000,969941,287,HINSDALE STREET,Brooklyn,11207,3037670012,3427191,BK-05,42,1134,BK0502,40.668048,-73.899691,40.668116,-73.899421,2021-03-26T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,3.0,,,1.0,,1.0,1.0,,,,,2.0,1.0,3.0,3,Small Homes Program,2021-10-28T00:00:00.000,No,UDAAP,True,HPD Financed
44340,BLAKE/HENDRIX,2018-05-30T00:00:00.000,969942,846,BLAKE AVENUE,Brooklyn,11207,3040600016,3424499,BK-05,42,1160,BK0502,40.668956,-73.887225,40.668769,-73.887193,2021-02-12T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,2.0,,,,1.0,,1.0,,,,,1.0,1.0,2.0,2,Small Homes Program,2021-10-28T00:00:00.000,No,UDAAP,True,HPD Financed
44340,BLAKE/HENDRIX,2018-05-30T00:00:00.000,969943,588,WARWICK STREET,Brooklyn,11207,3040620031,3421802,BK-05,42,1162,BK0502,40.668821,-73.884687,40.668838,-73.884957,2021-04-08T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,2.0,,,1.0,,,1.0,,,,,1.0,1.0,2.0,2,Small Homes Program,2021-10-28T00:00:00.000,No,UDAAP,True,HPD Financed
44340,BLAKE/HENDRIX,2018-05-30T00:00:00.000,969960,848,BLAKE AVENUE,Brooklyn,11207,3040600017,3424498,BK-05,42,1160,BK0502,40.668964,-73.887167,40.668739,-73.887088,2021-02-12T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,2.0,,,1.0,,,1.0,,,,,1.0,1.0,2.0,2,Small Homes Program,2021-10-28T00:00:00.000,No,UDAAP,True,HPD Financed
44340,BLAKE/HENDRIX,2018-05-30T00:00:00.000,969961,586,WARWICK STREET,Brooklyn,11207,3040620030,3421801,BK-05,42,1162,BK0502,40.668865,-73.884698,40.668888,-73.885008,2021-07-16T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,2.0,,,1.0,,,1.0,,,,,1.0,1.0,2.0,2,Small Homes Program,2021-10-28T00:00:00.000,No,UDAAP,True,HPD Financed
44348,Crossroads Plaza- Rental Low,2014-01-28T00:00:00.000,950310,501,SOUTHERN BOULEVARD,Bronx,10455,2025827502,2128607,BX-01,8,31,BX0101,40.811296,-73.9054,40.811707,-73.905338,2017-04-12T00:00:00.000,New Construction,No,Non Prevailing Wage,,28.0,107.0,,,1.0,,7.0,83.0,46.0,,,,,136.0,,136.0,136,Multifamily Finance Program,2017-04-12T00:00:00.000,No,420c,True,HPD Financed
44353,Walison. 280-282 E. Burnside Ave. Burnside Walton,2014-06-26T00:00:00.000,926997,280,EAST BURNSIDE AVENUE,Bronx,10457,2028140073,2129357,BX-05,15,381,BX0502,40.851217,-73.90201,40.850806,-73.902011,2017-10-26T00:00:00.000,New Construction,No,Non Prevailing Wage,12.0,,27.0,,,1.0,9.0,8.0,23.0,,,,,,40.0,,40.0,40,Multifamily Finance Program,2017-10-26T00:00:00.000,No,420c,True,HPD Financed
44353,Walison. 280-282 E. Burnside Ave. Burnside Walton,2014-06-26T00:00:00.000,939117,2247,WALTON AVENUE,Bronx,10453,2031860076,2128908,BX-05,14,239,BX0503,40.857477,-73.90335,40.857515,-73.903613,2017-10-05T00:00:00.000,New Construction,No,Non Prevailing Wage,33.0,,16.0,,,1.0,18.0,19.0,13.0,,,,,,50.0,,50.0,50,Multifamily Finance Program,2017-10-26T00:00:00.000,No,420c,True,HPD Financed
44357,Acacia Gardens,2016-04-11T00:00:00.000,958188,401,EAST 120 STREET,Manhattan,10035,1018087501,1089835,MN-11,8,192,MN1102,40.798511,-73.933326,40.798728,-73.932867,2018-08-24T00:00:00.000,New Construction,No,Non Prevailing Wage,54.0,,106.0,18.0,,1.0,37.0,48.0,92.0,2.0,,,,,179.0,,179.0,179,Multifamily Finance Program,2018-08-24T00:00:00.000,No,420c,True,HPD Financed
44371,Navy Green (Building R2),2014-03-06T00:00:00.000,948016,8,VANDERBILT AVENUE,Brooklyn,11205,3020337502,3398205,BK-02,35,211,BK0203,40.69746,-73.97071,40.697534,-73.970966,2016-03-25T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,67.0,7.0,1.0,,47.0,21.0,7.0,,,,,,75.0,75.0,99,Multifamily Finance Program,2016-03-25T00:00:00.000,No,421a,False,Not Subject to LL44
44388,2264 Morris Avenue,2015-12-17T00:00:00.000,958153,2264,MORRIS AVENUE,Bronx,10453,2031717501,2013863,BX-05,14,23704,BX0503,40.857456,-73.902308,40.857593,-73.901885,2018-12-26T00:00:00.000,New Construction,No,Non Prevailing Wage,31.0,,62.0,,,1.0,31.0,23.0,26.0,14.0,,,,,94.0,,94.0,94,Multifamily Finance Program,2018-12-26T00:00:00.000,No,420c,True,HPD Financed
44409,Crotona Terrace II,2015-06-25T00:00:00.000,927022,1825,BOSTON ROAD,Bronx,10460,2029847503,2124684,BX-03,17,161,BX0303,40.838878,-73.885209,40.839197,-73.88566,2018-01-12T00:00:00.000,New Construction,No,Non Prevailing Wage,11.0,32.0,64.0,,,1.0,10.0,25.0,59.0,14.0,,,,,108.0,,108.0,108,Multifamily Finance Program,2018-01-12T00:00:00.000,No,420c,True,HPD Financed
44431,WESTCHESTER MEWS,2017-06-27T00:00:00.000,965100,2044,WESTCHESTER AVENUE,Bronx,10462,2038057502,2128441,BX-09,18,92,BX0903,40.833705,-73.856301,40.833463,-73.855648,2019-09-30T00:00:00.000,New Construction,No,Non Prevailing Wage,12.0,8.0,62.0,,,,13.0,34.0,20.0,15.0,,,,,82.0,,82.0,82,Multifamily Finance Program,,No,Article XI,True,HPD Financed
44431,WESTCHESTER MEWS,2017-06-27T00:00:00.000,974694,2035,NEWBOLD AVENUE,Bronx,10462,2038057502,2128439,BX-09,18,92,BX0903,40.832722,-73.856202,40.833073,-73.855692,2020-09-25T00:00:00.000,New Construction,No,Non Prevailing Wage,19.0,13.0,91.0,,,1.0,35.0,33.0,37.0,19.0,,,,,124.0,,124.0,124,Multifamily Finance Program,,No,Article XI,True,HPD Financed
44602,CYPRESS. 137 JAMAICA AVENUE,2015-10-29T00:00:00.000,927742,137,JAMAICA AVENUE,Brooklyn,11207,3034870021,3326569,BK-05,37,114201,BK0501,40.679166,-73.895294,40.679734,-73.8953,2018-01-02T00:00:00.000,New Construction,No,Prevailing Wage,53.0,,,,,1.0,,53.0,1.0,,,,,,54.0,,54.0,54,Multifamily Finance Program,2018-01-02T00:00:00.000,No,,True,HPD Financed
45303,Prospect Plaza Redevelopment,2014-06-30T00:00:00.000,949086,1765,PROSPECT PLACE,Brooklyn,11233,3014580140,3425174,BK-16,41,363,BK1601,40.672564,-73.917922,40.672816,-73.917742,2016-07-11T00:00:00.000,New Construction,No,Prevailing Wage,,33.0,44.0,,,1.0,,17.0,54.0,7.0,,,,,78.0,,78.0,78,Multifamily Finance Program,2016-07-11T00:00:00.000,No,420c,True,HPD Financed
45303,Prospect Plaza Redevelopment,2014-06-30T00:00:00.000,972798,1751,PROSPECT PLACE,Brooklyn,11233,3014580052,3425177,BK-16,41,363,BK1601,40.672569,-73.917983,40.672874,-73.918589,2016-05-06T00:00:00.000,New Construction,No,Prevailing Wage,,13.0,19.0,,,,,1.0,31.0,,,,,,32.0,,32.0,32,Multifamily Finance Program,2016-07-11T00:00:00.000,No,420c,True,HPD Financed
45326,High Hawk,2014-06-30T00:00:00.000,934081,1776,BOSTON ROAD,Bronx,10460,2029910005,2119255,BX-03,17,161,BX0303,40.837938,-73.886812,40.83765,-73.886769,2018-01-29T00:00:00.000,New Construction,No,Non Prevailing Wage,,,18.0,54.0,,1.0,1.0,16.0,48.0,8.0,,,,,73.0,,73.0,73,Multifamily Finance Program,2018-01-29T00:00:00.000,No,421a,True,HPD Financed
45647,HARLEN PARK 70 WEST 139TH STREET,2015-06-11T00:00:00.000,972438,70,WEST 139 STREET,Manhattan,10037,1017367502,1090308,MN-10,9,212,MN1002,40.816283,-73.938095,40.816132,-73.938367,2018-10-10T00:00:00.000,New Construction,No,Non Prevailing Wage,,,6.0,,36.0,,,21.0,21.0,,,,,,,42.0,42.0,64,Multifamily Finance Program,2018-10-10T00:00:00.000,No,421a,False,Not Subject to LL44
46143,West Farms/Longfellow Ave,2015-06-25T00:00:00.000,958172,1939,WEST FARMS ROAD,Bronx,10460,2030167502,2124285,BX-06,15,359,BX0601,40.839162,-73.880594,40.839563,-73.880672,2018-10-15T00:00:00.000,New Construction,No,Non Prevailing Wage,10.0,40.0,76.0,26.0,,1.0,2.0,35.0,96.0,20.0,,,,,153.0,,153.0,153,Multifamily Finance Program,2018-10-15T00:00:00.000,No,420c,True,HPD Financed
46143,West Farms/Longfellow Ave,2015-06-25T00:00:00.000,976480,1926,LONGFELLOW AVENUE,Bronx,10460,2030167502,2120278,BX-06,15,359,BX0601,40.839388,-73.881771,40.839418,-73.881432,2018-04-13T00:00:00.000,New Construction,No,Non Prevailing Wage,6.0,8.0,14.0,,,,,14.0,14.0,,,,,,28.0,,28.0,28,Multifamily Finance Program,2018-10-15T00:00:00.000,No,420c,True,HPD Financed
47841,1490 CROTONA PARK EAST,2014-06-30T00:00:00.000,59988,1490,CROTONA PARK EAST,Bronx,10460,2029390001,2009854,BX-03,15,153,BX0303,40.835654,-73.894947,40.835487,-73.894723,2015-04-30T00:00:00.000,Preservation,No,Non Prevailing Wage,,,38.0,,,1.0,,14.0,20.0,5.0,,,,,39.0,,39.0,39,Multifamily Finance Program,2015-04-30T00:00:00.000,No,420c,True,HPD Financed
47863,TIMPSON PLACE HDFC.GHPP.FY25,2025-06-30T00:00:00.000,88524,390,JACKSON AVENUE,Bronx,10454,2025730071,2003865,BX-01,8,35,BX0101,40.809134,-73.910554,40.808931,-73.910302,,Preservation,No,Non Prevailing Wage,4.0,30.0,8.0,,,,,,26.0,10.0,6.0,,,,42.0,,42.0,42,Multifamily Finance Program,,No,,False,Not Subject to LL44
47863,TIMPSON PLACE HDFC.GHPP.FY25,2025-06-30T00:00:00.000,110912,720,ST MARYS STREET,Bronx,10454,2025730049,2003864,BX-01,8,33,BX0101,40.808755,-73.910479,40.808533,-73.910515,,Preservation,No,Non Prevailing Wage,8.0,33.0,,,,1.0,,1.0,25.0,16.0,,,,,42.0,,42.0,42,Multifamily Finance Program,,No,,False,Not Subject to LL44
47863,TIMPSON PLACE HDFC.GHPP.FY25,2025-06-30T00:00:00.000,111383,1070,REV JAMES POLITE AVENUE,Bronx,10459,2026910067,2005257,BX-02,17,131,BX0202,40.825362,-73.898829,40.825546,-73.898395,,Preservation,No,Non Prevailing Wage,3.0,18.0,1.0,,,,,1.0,11.0,9.0,1.0,,,,22.0,,22.0,22,Multifamily Finance Program,,No,,False,Not Subject to LL44
47863,TIMPSON PLACE HDFC.GHPP.FY25,2025-06-30T00:00:00.000,115143,581,TIMPSON PLACE,Bronx,10455,2026030035,2004131,BX-02,17,83,BX0202,40.811782,-73.902498,40.812155,-73.901996,,Preservation,No,Non Prevailing Wage,15.0,56.0,,,,1.0,,,39.0,33.0,,,,,72.0,,72.0,72,Multifamily Finance Program,,No,,False,Not Subject to LL44
47868,211 West 147 Street,2016-06-14T00:00:00.000,42098,211,WEST 147 STREET,Manhattan,10039,1020330021,1060529,MN-10,9,234,MN1002,40.823307,-73.938992,40.82356,-73.939043,2018-05-17T00:00:00.000,Preservation,No,Non Prevailing Wage,,,12.0,,,,,2.0,9.0,1.0,,,,,,12.0,12.0,12,Multifamily Finance Program,2018-05-17T00:00:00.000,No,Article XI,True,HPD Financed
47878,152 EAST 116TH STREET,2017-06-23T00:00:00.000,19629,152,EAST 116 STREET,Manhattan,10029,1016430051,1052261,MN-11,8,182,MN1102,40.79843,-73.941186,40.798288,-73.941558,2022-06-29T00:00:00.000,Preservation,No,Non Prevailing Wage,,,,9.0,,,,,9.0,,,,,,,9.0,9.0,9,Multifamily Finance Program,2022-06-29T00:00:00.000,No,Article XI,True,HPD Financed
47888,46-48 East 129 Street,2016-06-08T00:00:00.000,20827,46,EAST 129 STREET,Manhattan,10035,1017530049,1054195,MN-11,9,206,MN1102,40.80812,-73.938439,40.807915,-73.938515,2018-04-18T00:00:00.000,Preservation,No,Non Prevailing Wage,,,10.0,,,,,,,10.0,,,,,,10.0,10.0,10,Multifamily Finance Program,2018-04-18T00:00:00.000,No,Article XI,True,HPD Financed
47948,748 Beck Street,2015-08-06T00:00:00.000,49241,748,BECK STREET,Bronx,10455,2027070042,2005521,BX-02,17,85,BX0202,40.816157,-73.898897,40.815912,-73.8988,2017-07-25T00:00:00.000,Preservation,No,Non Prevailing Wage,,,10.0,,,,,,,,10.0,,,,,10.0,10.0,10,Multifamily Finance Program,2017-07-25T00:00:00.000,No,Article XI,True,HPD Financed
47962,TBX902 - Banana Kelly,2014-03-06T00:00:00.000,60640,753,DAWSON STREET,Bronx,10455,2026950040,2005336,BX-02,17,85,BX0202,40.817376,-73.900098,40.817174,-73.900695,2015-01-30T00:00:00.000,Preservation,No,Prevailing Wage,,1.0,10.0,,,,,,1.0,10.0,,,,,11.0,,11.0,11,Multifamily Finance Program,2015-12-11T00:00:00.000,No,Article XI,True,HPD Financed
47962,TBX902 - Banana Kelly,2014-03-06T00:00:00.000,109771,914,SIMPSON STREET,Bronx,10459,2027230029,2005762,BX-02,17,89,BX0201,40.820288,-73.893432,40.820131,-73.89323,2015-12-11T00:00:00.000,Preservation,No,Prevailing Wage,,14.0,16.0,,,1.0,,2.0,15.0,10.0,4.0,,,,31.0,,31.0,31,Multifamily Finance Program,2015-12-11T00:00:00.000,No,Article XI,True,HPD Financed
48011,TBX602-Bronx Pro,2015-06-22T00:00:00.000,45506,1641,ANDREWS AVENUE SOUTH,Bronx,10453,2028780061,2009001,BX-05,14,21501,BX0501,40.848236,-73.919411,40.848237,-73.919733,2018-09-26T00:00:00.000,Preservation,No,Non Prevailing Wage,,,53.0,6.0,,1.0,2.0,31.0,19.0,2.0,3.0,2.0,1.0,,60.0,,60.0,60,Multifamily Finance Program,2018-09-26T00:00:00.000,No,Article XI,True,HPD Financed
48014,TBX901-RSE,2016-06-30T00:00:00.000,88674,625,JEFFERSON PLACE,Bronx,10456,2029350001,2009764,BX-03,17,149,BX0301,40.833537,-73.90032,40.833631,-73.900244,2018-11-27T00:00:00.000,Preservation,No,Non Prevailing Wage,,,16.0,,,,,,1.0,1.0,14.0,,,,16.0,,16.0,16,Multifamily Finance Program,2019-07-16T00:00:00.000,No,J-51,True,HPD Financed
48014,TBX901-RSE,2016-06-30T00:00:00.000,113781,3531,3 AVENUE,Bronx,10456,2023730043,2091169,BX-03,16,145,BX0302,40.831472,-73.905653,40.831591,-73.905938,2019-07-16T00:00:00.000,Preservation,No,Non Prevailing Wage,,,14.0,,,,2.0,9.0,3.0,,,,,,14.0,,14.0,14,Multifamily Finance Program,2019-07-16T00:00:00.000,No,J-51,True,HPD Financed
48038,165 WEST 80TH STREET,2018-12-31T00:00:00.000,35779,165,WEST 80 STREET,Manhattan,10024,1012110007,1031954,MN-07,6,165,MN0702,40.783556,-73.977157,40.783734,-73.977009,2023-02-10T00:00:00.000,Preservation,No,Non Prevailing Wage,,14.0,14.0,,,1.0,20.0,9.0,,,,,,,29.0,,29.0,29,Multifamily Finance Program,2023-02-10T00:00:00.000,No,Article XI,True,HPD Financed
48128,"Harlem Cluster-Artimus Construction, Inc.",2014-06-19T00:00:00.000,38344,235,WEST 116 STREET,Manhattan,10026,1019220013,1058372,MN-10,9,218,MN1001,40.80386,-73.954018,40.804192,-73.954087,2016-08-16T00:00:00.000,Preservation,No,Non Prevailing Wage,,10.0,,,6.0,,,,11.0,5.0,,,,,16.0,,16.0,16,Multifamily Finance Program,2016-12-14T00:00:00.000,No,J-51 Enriched,True,HPD Financed
48128,"Harlem Cluster-Artimus Construction, Inc.",2014-06-19T00:00:00.000,38996,229,WEST 121 STREET,Manhattan,10027,1019270015,1058502,MN-10,9,220,MN1001,40.806845,-73.951202,40.807232,-73.95156,2016-06-01T00:00:00.000,Preservation,No,Non Prevailing Wage,,,,,20.0,1.0,5.0,6.0,10.0,,,,,,21.0,,21.0,21,Multifamily Finance Program,2016-12-14T00:00:00.000,No,J-51 Enriched,True,HPD Financed
48128,"Harlem Cluster-Artimus Construction, Inc.",2014-06-19T00:00:00.000,40547,119,WEST 133 STREET,Manhattan,10030,1019180023,1058224,MN-10,9,226,MN1002,40.813266,-73.942856,40.813379,-73.942563,2016-06-22T00:00:00.000,Preservation,No,Non Prevailing Wage,,3.0,6.0,,,1.0,5.0,4.0,1.0,,,,,,10.0,,10.0,10,Multifamily Finance Program,2016-12-14T00:00:00.000,No,J-51 Enriched,True,HPD Financed
48128,"Harlem Cluster-Artimus Construction, Inc.",2014-06-19T00:00:00.000,40553,125,WEST 133 STREET,Manhattan,10030,1019180020,1058222,MN-10,9,226,MN1002,40.81331,-73.942957,40.813467,-73.942769,2016-12-08T00:00:00.000,Preservation,No,Non Prevailing Wage,,11.0,9.0,,,1.0,,2.0,14.0,5.0,,,,,21.0,,21.0,21,Multifamily Finance Program,2016-12-14T00:00:00.000,No,J-51 Enriched,True,HPD Financed
48128,"Harlem Cluster-Artimus Construction, Inc.",2014-06-19T00:00:00.000,40557,132,WEST 133 STREET,Manhattan,10030,1019170045,1058176,MN-10,9,226,MN1002,40.813357,-73.94312,40.813105,-73.943091,2016-12-14T00:00:00.000,Preservation,No,Non Prevailing Wage,,4.0,6.0,,,1.0,1.0,1.0,9.0,,,,,,11.0,,11.0,11,Multifamily Finance Program,2016-12-14T00:00:00.000,No,J-51 Enriched,True,HPD Financed
48128,"Harlem Cluster-Artimus Construction, Inc.",2014-06-19T00:00:00.000,41096,63,WEST 137TH ST,Manhattan,10037,1017350008,1053903,MN-10,9,212,MN1002,40.81484,-73.938548,40.81526,-73.938982,2016-06-16T00:00:00.000,Preservation,No,Non Prevailing Wage,,,,20.0,,1.0,2.0,8.0,11.0,,,,,,21.0,,21.0,21,Multifamily Finance Program,2016-12-14T00:00:00.000,No,J-51 Enriched,True,HPD Financed
48143,MMN1802 - CLOTH AMSTERDAM AVENUE,2019-10-17T00:00:00.000,3615,2488,ADAM C POWELL BOULEVARD,Manhattan,10030,1020300033,1060458,MN-10,9,232,MN1002,40.821307,-73.93933,40.821439,-73.939724,2022-12-14T00:00:00.000,Preservation,No,Non Prevailing Wage,,3.0,13.0,,,,,6.0,9.0,1.0,,,,,16.0,,16.0,16,Multifamily Finance Program,2023-05-02T00:00:00.000,No,Article XI,True,HPD Financed
48143,MMN1802 - CLOTH AMSTERDAM AVENUE,2019-10-17T00:00:00.000,4160,2794,FREDERICK DOUGLASS BOULEVARD,Manhattan,10039,1020340003,1060550,MN-10,9,234,MN1002,40.825021,-73.940306,40.824886,-73.940057,2023-04-25T00:00:00.000,Preservation,No,Non Prevailing Wage,,6.0,7.0,,,,,3.0,5.0,5.0,,,,,13.0,,13.0,13,Multifamily Finance Program,2023-05-02T00:00:00.000,No,Article XI,True,HPD Financed
48143,MMN1802 - CLOTH AMSTERDAM AVENUE,2019-10-17T00:00:00.000,5781,2110,AMSTERDAM AVENUE,Manhattan,10032,1021210037,1062896,MN-12,10,24301,MN1201,40.837711,-73.938498,40.837821,-73.938809,2023-05-02T00:00:00.000,Preservation,No,Non Prevailing Wage,,11.0,1.0,,,1.0,4.0,,9.0,,,,,,13.0,,13.0,13,Multifamily Finance Program,2023-05-02T00:00:00.000,No,Article XI,True,HPD Financed
48143,MMN1802 - CLOTH AMSTERDAM AVENUE,2019-10-17T00:00:00.000,5813,2185,AMSTERDAM AVENUE,Manhattan,10032,1021120014,1062675,MN-12,10,249,MN1201,40.840085,-73.936743,40.840079,-73.936364,2023-05-02T00:00:00.000,Preservation,No,Non Prevailing Wage,,7.0,9.0,,,,5.0,,10.0,1.0,,,,,16.0,,16.0,16,Multifamily Finance Program,2023-05-02T00:00:00.000,No,Article XI,True,HPD Financed
48607,TBX910 - Lemle & Wolff,2014-06-26T00:00:00.000,65790,108,EAST 176 STREET,Bronx,10453,2028260024,2007882,BX-05,14,22701,BX0502,40.848177,-73.909403,40.847916,-73.909331,2016-01-08T00:00:00.000,Preservation,No,Non Prevailing Wage,,,36.0,,,1.0,,25.0,6.0,6.0,,,,,37.0,,37.0,37,Multifamily Finance Program,2017-01-20T00:00:00.000,No,Article XI,True,HPD Financed
48607,TBX910 - Lemle & Wolff,2014-06-26T00:00:00.000,80080,1175,GERARD AVENUE,Bronx,10452,2024880036,2003002,BX-04,16,197,BX0401,40.834706,-73.920721,40.834709,-73.921058,2016-01-08T00:00:00.000,Preservation,No,Non Prevailing Wage,,,42.0,,,1.0,,30.0,7.0,6.0,,,,,43.0,,43.0,43,Multifamily Finance Program,2017-01-20T00:00:00.000,No,Article XI,True,HPD Financed
48607,TBX910 - Lemle & Wolff,2014-06-26T00:00:00.000,87863,760,HUNTS POINT AVENUE,Bronx,10474,2027630195,2006549,BX-02,17,11701,BX0201,40.815899,-73.887239,40.816176,-73.887141,2017-01-20T00:00:00.000,Preservation,No,Non Prevailing Wage,,,48.0,,,1.0,1.0,23.0,13.0,12.0,,,,,49.0,,49.0,49,Multifamily Finance Program,2017-01-20T00:00:00.000,No,Article XI,True,HPD Financed
48607,TBX910 - Lemle & Wolff,2014-06-26T00:00:00.000,92694,2292,LORING PLACE NORTH,Bronx,10468,2032250091,2014940,BX-07,14,255,BX0701,40.861515,-73.908539,40.861312,-73.908358,2015-05-27T00:00:00.000,Preservation,No,Non Prevailing Wage,,,8.0,,,1.0,,,1.0,,8.0,,,,9.0,,9.0,9,Multifamily Finance Program,2017-01-20T00:00:00.000,No,Article XI,True,HPD Financed
48608,TMN904 - PRECISE,2017-10-19T00:00:00.000,23493,244,LENOX AVENUE,Manhattan,10027,1017210003,1053389,MN-10,9,200,MN1001,40.806126,-73.946677,40.805885,-73.946363,2020-03-18T00:00:00.000,Preservation,No,Non Prevailing Wage,,2.0,8.0,,,,2.0,8.0,,,,,,,10.0,,10.0,10,Multifamily Finance Program,2021-08-16T00:00:00.000,No,Article XI,True,HPD Financed
48608,TMN904 - PRECISE,2017-10-19T00:00:00.000,38692,23,WEST 119 STREET,Manhattan,10026,1017180027,1053254,MN-10,9,200,MN1001,40.803069,-73.946145,40.803156,-73.945812,2021-08-16T00:00:00.000,Preservation,No,Non Prevailing Wage,,4.0,18.0,,,1.0,4.0,8.0,6.0,4.0,1.0,,,,23.0,,23.0,23,Multifamily Finance Program,2021-08-16T00:00:00.000,No,Article XI,True,HPD Financed
48608,TMN904 - PRECISE,2017-10-19T00:00:00.000,39109,157,WEST 122 STREET,Manhattan,10027,1019070008,1057707,MN-10,9,222,MN1001,40.806495,-73.948428,40.806926,-73.948887,2020-09-16T00:00:00.000,Preservation,No,Non Prevailing Wage,,,4.0,,,,,4.0,,,,,,,4.0,,4.0,4,Multifamily Finance Program,2021-08-16T00:00:00.000,No,Article XI,True,HPD Financed
48608,TMN904 - PRECISE,2017-10-19T00:00:00.000,39958,410,WEST 128 STREET,Manhattan,10027,1019540055,1059392,MN-09,9,21303,MN0902,40.813098,-73.952169,40.81304,-73.952599,2021-06-21T00:00:00.000,Preservation,No,Non Prevailing Wage,,8.0,47.0,,,1.0,,37.0,12.0,7.0,,,,,56.0,,56.0,56,Multifamily Finance Program,2021-08-16T00:00:00.000,No,Article XI,True,HPD Financed
48608,TMN904 - PRECISE,2017-10-19T00:00:00.000,40005,116,WEST 129 STREET,Manhattan,10027,1019130040,1082693,MN-10,9,224,MN1002,40.81075,-73.944679,40.810476,-73.944592,2019-11-07T00:00:00.000,Preservation,No,Non Prevailing Wage,,3.0,24.0,,,1.0,4.0,13.0,6.0,4.0,1.0,,,,28.0,,28.0,28,Multifamily Finance Program,2021-08-16T00:00:00.000,No,Article XI,True,HPD Financed
48608,TMN904 - PRECISE,2017-10-19T00:00:00.000,40238,111,WEST 131 STREET,Manhattan,10027,1019160025,1058098,MN-10,9,226,MN1002,40.811856,-73.943381,40.812064,-73.943319,2019-10-25T00:00:00.000,Preservation,No,Non Prevailing Wage,,,4.0,,,,1.0,3.0,,,,,,,4.0,,4.0,4,Multifamily Finance Program,2021-08-16T00:00:00.000,No,Article XI,True,HPD Financed
48624,TBK902 - Shinda,2014-06-24T00:00:00.000,326470,1619,LINCOLN PLACE,Brooklyn,11233,3013870057,3037220,BK-08,41,359,BK0802,40.669323,-73.923268,40.669487,-73.923059,2016-04-01T00:00:00.000,Preservation,No,Non Prevailing Wage,,,5.0,1.0,,,,,6.0,,,,,,6.0,,6.0,6,Multifamily Finance Program,2016-04-01T00:00:00.000,No,J-51 Enriched,True,HPD Financed
48624,TBK902 - Shinda,2014-06-24T00:00:00.000,330826,25,MADISON STREET,Brooklyn,11238,3019870071,3057109,BK-03,36,229,BK0301,40.683888,-73.95788,40.684072,-73.958164,2016-04-01T00:00:00.000,Preservation,No,Non Prevailing Wage,,,4.0,4.0,,,,,5.0,3.0,,,,,8.0,,8.0,8,Multifamily Finance Program,2016-04-01T00:00:00.000,No,J-51 Enriched,True,HPD Financed
