Project ID,Project Name,Project Start Date,Building ID,Number,Street,Borough,Postcode,BBL,BIN,Community Board,Council District,Census Tract,NTA - Neighborhood Tabulation Area,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Building Completion Date,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Unknown-BR Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units,Program Group,Project Completion Date,Extended Affordability Status,Planned Tax Benefit,BIN_str,BBL_str,has_valid_bin,earliest_dob_date,earliest_dob_date_source,application_number,fully_permitted_date,earliest_co_date,bbl_normalized,Zoning Project ID,ZAP_project_name,ZAP_project_brief,ZAP_project_status,ZAP_public_status,ZAP_ulurp_non,ZAP_actions,ZAP_ulurp_numbers,ZAP_ceqr_number,ZAP_primary_applicant,ZAP_applicant_type,ZAP_borough,ZAP_community_district,ZAP_flood_zone_a,ZAP_flood_zone_shadedx,ZAP_current_milestone,ZAP_current_milestone_date,ZAP_app_filed_date,ZAP_certified_referred,ZAP_mih_flag,ZAP_mih_option1,ZAP_mih_option2,ZAP_mih_workforce,ZAP_mih_deepaffordability,ZAP_dcp_visibility,ZAP_completed_date,ZAP_ceqr_type,ZAP_ceqr_leadagency,ZAP_eas_eis,ZAP_noticed_date,ZAP_approval_date,ZAP_cc_district,ZAP_mih_mapped_no_res,ZAP_current_envmilestone,ZAP_current_envmilestone_date
44281,STANLEY COMMONS,2014-12-31T00:00:00.000,981192.0,910,HENDRIX PLACE,Brooklyn,11207.0,3043750001.0,3425900.0,BK-05,42.0,1106.0,BK0503,40.65867,-73.88313,40.658546,-73.88344,2017-12-28T00:00:00.000,New Construction,No,Non Prevailing Wage,,,31.0,,,,,12.0,15.0,4.0,,,,,31.0,,31.0,31,Multifamily Finance Program,2018-01-23T00:00:00.000,No,420c,3425900.0,3043750001.0,True,2013-08-08,pre__filing_date,320576827,2015-05-14,2018-08-06 00:00:00,3043750001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44281,STANLEY COMMONS,2014-12-31T00:00:00.000,981457.0,879,VAN SICLEN AVENUE,Brooklyn,11207.0,3043750001.0,3413779.0,BK-05,42.0,1106.0,BK0503,40.658484,-73.884143,40.658546,-73.88344,2017-04-26T00:00:00.000,New Construction,No,Non Prevailing Wage,,1.0,25.0,,,1.0,,12.0,15.0,,,,,,27.0,,27.0,27,Multifamily Finance Program,2018-01-23T00:00:00.000,No,420c,3413779.0,3043750001.0,True,2013-08-05,pre__filing_date,320576195,2015-10-20,2017-04-26 00:00:00,3043750001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44281,STANLEY COMMONS,2014-12-31T00:00:00.000,981458.0,869,VAN SICLEN AVENUE,Brooklyn,11207.0,3043750001.0,3413778.0,BK-05,42.0,1106.0,BK0503,40.658652,-73.884265,40.658546,-73.88344,2017-04-26T00:00:00.000,New Construction,No,Non Prevailing Wage,,1.0,30.0,,,,,12.0,15.0,4.0,,,,,31.0,,31.0,31,Multifamily Finance Program,2018-01-23T00:00:00.000,No,420c,3413778.0,3043750001.0,True,2013-08-05,pre__filing_date,320576159,2015-05-14,2017-04-26 00:00:00,3043750001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44281,STANLEY COMMONS,2014-12-31T00:00:00.000,981459.0,656,STANLEY AVENUE,Brooklyn,11207.0,3043750001.0,3413737.0,BK-05,42.0,1106.0,BK0503,40.659132,-73.884397,40.658546,-73.88344,2017-07-19T00:00:00.000,New Construction,No,Non Prevailing Wage,,,31.0,,,,,15.0,16.0,,,,,,31.0,,31.0,31,Multifamily Finance Program,2018-01-23T00:00:00.000,No,420c,3413737.0,3043750001.0,True,2013-08-05,pre__filing_date,320576168,2016-01-14,2017-07-19 00:00:00,3043750001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44281,STANLEY COMMONS,2014-12-31T00:00:00.000,981460.0,271,WORTMAN AVENUE,Brooklyn,11207.0,3043750001.0,3413736.0,BK-05,42.0,1106.0,BK0503,40.657778,-73.883084,40.658546,-73.88344,2018-01-23T00:00:00.000,New Construction,No,Non Prevailing Wage,,,89.0,,,,1.0,65.0,23.0,,,,,,89.0,,89.0,89,Multifamily Finance Program,2018-01-23T00:00:00.000,No,420c,3413736.0,3043750001.0,True,2013-08-06,pre__filing_date,320576685,2015-05-14,2017-08-29 00:00:00,3043750001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44282,NYCHA FULTON HOUSES,2016-12-28T00:00:00.000,973906.0,425,WEST 18 STREET,Manhattan,10011.0,1007167506.0,1089965.0,MN-04,3.0,89.0,MN0401,40.743962,-74.004735,40.744212,-74.004803,2018-11-20T00:00:00.000,New Construction,No,Non Prevailing Wage,,32.0,48.0,,79.0,1.0,52.0,69.0,39.0,,,,,,160.0,,160.0,160,Multifamily Finance Program,2018-11-20T00:00:00.000,No,Article XI,1089965.0,1007167506.0,True,2016-06-16,pre__filing_date,122736762,2017-06-20,2018-11-20 00:00:00,1007167506,P2012M0566,Fulton Houses,This is a Zoning Map Amendment to rezone a site from R8A to R8 and an Authorization pursuant to ZR Section 23-635 to facilitate the development of an affordable housing building on a NYCHA-owned site at the Fulton Houses.,Complete,Completed,ULURP,,N140002ZAM; C140001ZMM,13CHA002M,HPD/18TH STREET FULTON EQUITIES LLC,Other Public Agency,Manhattan,M04,false,false,,,,2013-07-08T00:00:00.000,,,,,,General Public,2014-02-05T00:00:00.000,Type II,NYCHA,,,,,,,
44282,NYCHA FULTON HOUSES,2016-12-28T00:00:00.000,973906.0,425,WEST 18 STREET,Manhattan,10011.0,1007167506.0,1089965.0,MN-04,3.0,89.0,MN0401,40.743962,-74.004735,40.744212,-74.004803,2018-11-20T00:00:00.000,New Construction,No,Non Prevailing Wage,,32.0,48.0,,79.0,1.0,52.0,69.0,39.0,,,,,,160.0,,160.0,160,Multifamily Finance Program,2018-11-20T00:00:00.000,No,Article XI,1089965.0,1007167506.0,True,2016-06-16,pre__filing_date,122736762,2017-06-20,2018-11-20 00:00:00,1007167506,P2012M0566,Fulton Houses,This is a Zoning Map Amendment to rezone a site from R8A to R8 and an Authorization pursuant to ZR Section 23-635 to facilitate the development of an affordable housing building on a NYCHA-owned site at the Fulton Houses.,Complete,Completed,ULURP,,N140002ZAM; C140001ZMM,13CHA002M,HPD/18TH STREET FULTON EQUITIES LLC,Other Public Agency,Manhattan,M04,false,false,,,,2013-07-08T00:00:00.000,,,,,,General Public,2014-02-05T00:00:00.000,Type II,NYCHA,,,,,,,
44295,Van Sinderen Plaza,2016-06-29T00:00:00.000,965149.0,679,VAN SINDEREN AVENUE,Brooklyn,11207.0,3038507501.0,3427011.0,BK-05,42.0,1132.0,BK0503,40.659906,-73.899419,40.659747,-73.899178,2020-06-02T00:00:00.000,New Construction,No,Non Prevailing Wage,11.0,22.0,68.0,,,1.0,,47.0,39.0,16.0,,,,,102.0,,102.0,102,Multifamily Finance Program,2021-09-17T00:00:00.000,No,420c,3427011.0,3038507501.0,True,2015-12-31,pre__filing_date,321197307,2017-03-08,2021-06-30 09:39:15,3038507501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44295,Van Sinderen Plaza,2016-06-29T00:00:00.000,965150.0,170,NEW LOTS AVENUE,Brooklyn,11207.0,,,BK-05,42.0,1132.0,BK0503,40.659157,-73.899099,,,2021-09-17T00:00:00.000,New Construction,No,Non Prevailing Wage,7.0,11.0,10.0,,,,,3.0,16.0,9.0,,,,,28.0,,28.0,28,Multifamily Finance Program,2021-09-17T00:00:00.000,No,420c,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44319,Williamsburg Apartments,2014-06-30T00:00:00.000,927209.0,37,MAUJER STREET,Brooklyn,11206.0,3027850042.0,3251772.0,BK-01,34.0,513.0,BK0102,40.710342,-73.949819,40.710542,-73.949808,2017-05-18T00:00:00.000,New Construction,No,Non Prevailing Wage,,1.0,9.0,,,,,3.0,7.0,,,,,,10.0,,10.0,10,Multifamily Finance Program,2017-12-29T00:00:00.000,No,420c,3251772.0,3027850042.0,True,2011-01-28,pre__filing_date,320266074,2015-04-23,2017-05-01 00:00:00,3027850042,P2011K0047,MAUJER/TEN EYCK/BEDFORD,10HPD012K: DISPOSITION OF CITY-OWNED PROPERTIES AND PROJECT APPROVAL AN D DESIGNATION OF THE SITES AS URBAN DEVELOPMENT ACTION AREA PROJECT (UDAAP),Complete,Completed,ULURP,,C110095HAK,10HPD012K,HPD,Other Public Agency,Brooklyn,K01,,,,,,2010-10-12T00:00:00.000,,,,,,General Public,2011-04-11T00:00:00.000,,,,,,,,,
44319,Williamsburg Apartments,2014-06-30T00:00:00.000,927209.0,37,MAUJER STREET,Brooklyn,11206.0,3027850042.0,3251772.0,BK-01,34.0,513.0,BK0102,40.710342,-73.949819,40.710542,-73.949808,2017-05-18T00:00:00.000,New Construction,No,Non Prevailing Wage,,1.0,9.0,,,,,3.0,7.0,,,,,,10.0,,10.0,10,Multifamily Finance Program,2017-12-29T00:00:00.000,No,420c,3251772.0,3027850042.0,True,2011-01-28,pre__filing_date,320266074,2015-04-23,2017-05-01 00:00:00,3027850042,P2011K0047,MAUJER/TEN EYCK/BEDFORD,10HPD012K: DISPOSITION OF CITY-OWNED PROPERTIES AND PROJECT APPROVAL AN D DESIGNATION OF THE SITES AS URBAN DEVELOPMENT ACTION AREA PROJECT (UDAAP),Complete,Completed,ULURP,,C110095HAK,10HPD012K,HPD,Other Public Agency,Brooklyn,K01,,,,,,2010-10-12T00:00:00.000,,,,,,General Public,2011-04-11T00:00:00.000,,,,,,,,,
44319,Williamsburg Apartments,2014-06-30T00:00:00.000,927209.0,37,MAUJER STREET,Brooklyn,11206.0,3027850042.0,3251772.0,BK-01,34.0,513.0,BK0102,40.710342,-73.949819,40.710542,-73.949808,2017-05-18T00:00:00.000,New Construction,No,Non Prevailing Wage,,1.0,9.0,,,,,3.0,7.0,,,,,,10.0,,10.0,10,Multifamily Finance Program,2017-12-29T00:00:00.000,No,420c,3251772.0,3027850042.0,True,2011-01-28,pre__filing_date,320266074,2015-04-23,2017-05-01 00:00:00,3027850042,P1997K0271,MAUJER ST URP,URP TO ACQUIRE 16 PRIVATELY OWNED & 6 CITY-OWNED LOTS TO*DEVELOP 33 3-FAMILY HOMES ON SITES 1-4,Complete,Completed,ULURP,,N970370HGK; C970371HUK; C970372HDK,89-096K,HPD,Other Public Agency,Brooklyn,K01,,,,,,2000-01-31T00:00:00.000,,,,,,General Public,2000-07-05T00:00:00.000,,,,,,,,,
44319,Williamsburg Apartments,2014-06-30T00:00:00.000,955279.0,37,TEN EYCK STREET,Brooklyn,11206.0,3027910035.0,3251778.0,BK-01,34.0,513.0,BK0102,40.709669,-73.949329,40.709889,-73.949203,2017-01-31T00:00:00.000,New Construction,No,Non Prevailing Wage,,,6.0,,,,,6.0,,,,,,,6.0,,6.0,6,Multifamily Finance Program,2017-12-29T00:00:00.000,No,420c,3251778.0,3027910035.0,True,2011-02-02,pre__filing_date,320262746,2015-02-13,2017-01-31 00:00:00,3027910035,P2011K0047,MAUJER/TEN EYCK/BEDFORD,10HPD012K: DISPOSITION OF CITY-OWNED PROPERTIES AND PROJECT APPROVAL AN D DESIGNATION OF THE SITES AS URBAN DEVELOPMENT ACTION AREA PROJECT (UDAAP),Complete,Completed,ULURP,,C110095HAK,10HPD012K,HPD,Other Public Agency,Brooklyn,K01,,,,,,2010-10-12T00:00:00.000,,,,,,General Public,2011-04-11T00:00:00.000,,,,,,,,,
44319,Williamsburg Apartments,2014-06-30T00:00:00.000,955279.0,37,TEN EYCK STREET,Brooklyn,11206.0,3027910035.0,3251778.0,BK-01,34.0,513.0,BK0102,40.709669,-73.949329,40.709889,-73.949203,2017-01-31T00:00:00.000,New Construction,No,Non Prevailing Wage,,,6.0,,,,,6.0,,,,,,,6.0,,6.0,6,Multifamily Finance Program,2017-12-29T00:00:00.000,No,420c,3251778.0,3027910035.0,True,2011-02-02,pre__filing_date,320262746,2015-02-13,2017-01-31 00:00:00,3027910035,P1997K0271,MAUJER ST URP,URP TO ACQUIRE 16 PRIVATELY OWNED & 6 CITY-OWNED LOTS TO*DEVELOP 33 3-FAMILY HOMES ON SITES 1-4,Complete,Completed,ULURP,,N970370HGK; C970371HUK; C970372HDK,89-096K,HPD,Other Public Agency,Brooklyn,K01,,,,,,2000-01-31T00:00:00.000,,,,,,General Public,2000-07-05T00:00:00.000,,,,,,,,,
44319,Williamsburg Apartments,2014-06-30T00:00:00.000,955280.0,33,TEN EYCK STREET,Brooklyn,11206.0,3027910037.0,3397100.0,BK-01,34.0,513.0,BK0102,40.709658,-73.949466,40.709864,-73.949473,2017-12-29T00:00:00.000,New Construction,No,Non Prevailing Wage,3.0,1.0,13.0,,,1.0,,9.0,9.0,,,,,,18.0,,18.0,18,Multifamily Finance Program,2017-12-29T00:00:00.000,No,420c,3397100.0,3027910037.0,True,2011-02-02,pre__filing_date,320266083,2015-02-11,2017-12-29 00:00:00,3027910037,P2011K0047,MAUJER/TEN EYCK/BEDFORD,10HPD012K: DISPOSITION OF CITY-OWNED PROPERTIES AND PROJECT APPROVAL AN D DESIGNATION OF THE SITES AS URBAN DEVELOPMENT ACTION AREA PROJECT (UDAAP),Complete,Completed,ULURP,,C110095HAK,10HPD012K,HPD,Other Public Agency,Brooklyn,K01,,,,,,2010-10-12T00:00:00.000,,,,,,General Public,2011-04-11T00:00:00.000,,,,,,,,,
44319,Williamsburg Apartments,2014-06-30T00:00:00.000,955280.0,33,TEN EYCK STREET,Brooklyn,11206.0,3027910037.0,3397100.0,BK-01,34.0,513.0,BK0102,40.709658,-73.949466,40.709864,-73.949473,2017-12-29T00:00:00.000,New Construction,No,Non Prevailing Wage,3.0,1.0,13.0,,,1.0,,9.0,9.0,,,,,,18.0,,18.0,18,Multifamily Finance Program,2017-12-29T00:00:00.000,No,420c,3397100.0,3027910037.0,True,2011-02-02,pre__filing_date,320266083,2015-02-11,2017-12-29 00:00:00,3027910037,P1997K0271,MAUJER ST URP,URP TO ACQUIRE 16 PRIVATELY OWNED & 6 CITY-OWNED LOTS TO*DEVELOP 33 3-FAMILY HOMES ON SITES 1-4,Complete,Completed,ULURP,,N970370HGK; C970371HUK; C970372HDK,89-096K,HPD,Other Public Agency,Brooklyn,K01,,,,,,2000-01-31T00:00:00.000,,,,,,General Public,2000-07-05T00:00:00.000,,,,,,,,,
44319,Williamsburg Apartments,2014-06-30T00:00:00.000,955283.0,356,BEDFORD AVENUE,Brooklyn,11249.0,3024307501.0,3397101.0,BK-01,34.0,551.0,BK0102,40.712164,-73.962789,40.712224,-73.963078,2017-11-08T00:00:00.000,New Construction,No,Non Prevailing Wage,5.0,1.0,13.0,,,,,6.0,10.0,3.0,,,,,19.0,,19.0,19,Multifamily Finance Program,2017-12-29T00:00:00.000,No,420c,3397101.0,3024307501.0,True,2011-02-02,pre__filing_date,320262728,2015-02-11,2017-11-08 00:00:00,3024307501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44324,Clinton URA Site 7/CHDC,2015-05-04T00:00:00.000,927213.0,525,WEST 52 STREET,Manhattan,10019.0,1010817501.0,1090143.0,MN-04,3.0,13501.0,MN0402,40.766521,-73.992253,40.766837,-73.991971,2019-03-22T00:00:00.000,New Construction,No,Non Prevailing Wage,,,24.0,26.0,52.0,1.0,14.0,37.0,48.0,4.0,,,,,103.0,,103.0,103,Multifamily Finance Program,2019-10-03T00:00:00.000,No,Article XI,1090143.0,1010817501.0,True,2014-05-05,pre__filing_date,121185626,2015-07-23,2012-12-19 00:00:00,1010817501,P2012M0305,CURA Site 7,"This is an application by HPD For a zoning map and zoning text amendment with a Large Scale General Development, Commission certification, and a UDAAP designation and disposition to facilitate the development of three buildings, including affordable housing in the former Clinton Urban Renewal Area.",Complete,Completed,ULURP,,N140184ZCM; C140185HAM; C140181ZMM; N140182ZRM; C140183ZSM,13HPD106M,HPD AND 525 WEST 52ND STREET PROPERTY OWNER LLC,Other Public Agency,Manhattan,M04,false,false,,,,2013-12-02T00:00:00.000,,,,,,General Public,2014-12-31T00:00:00.000,Type I,HPD,,,,,,,
44333,HIGHBRIDGE CDC. 1448 PLIMPTON AVE. ARTSBRIDGE,2014-08-21T00:00:00.000,955937.0,1450,PLIMPTON AVENUE,Bronx,10452.0,2028740027.0,2129309.0,BX-04,16.0,21302.0,BX0403,40.843998,-73.922008,40.844063,-73.921693,2017-10-27T00:00:00.000,New Construction,No,Prevailing Wage,61.0,,,,,1.0,,61.0,1.0,,,,,,62.0,,62.0,62,Multifamily Finance Program,2017-10-27T00:00:00.000,No,Article XI,2129309.0,2028740027.0,True,2012-04-26,pre__filing_date,220177092,2014-08-12,2024-08-14 14:53:33,2028740027,P2013X0105,ArtsBridge Senior Housing,"This is a public application by HPD requesting the designation of properties located at 1446-1458 Plimpton Avenue as an Urban Development Action Area, an Urban Development Action Area Project, and the disposition of such property to facilitate the development of a new seven-story mixed use building with 61-units of affordable housing for seniors residential and 22,557 sf community facility space at 1446-1458 Plimpton in Highbridge neighborhood, Community District 4, the Bronx.",Complete,Completed,ULURP,,C140044PQX; N140045HAX,12HPD031X,NYC HPD,Other Public Agency,Bronx,X04,false,false,,,,2013-08-05T00:00:00.000,,,,,,General Public,2014-02-10T00:00:00.000,Unlisted,HPD,EAS,,,,,,
44339,BRONX COMMONS,2016-12-28T00:00:00.000,974382.0,443,EAST 162 STREET,Bronx,10451.0,2023847501.0,2129268.0,BX-03,17.0,141.0,BX0301,40.824484,-73.912521,40.824527,-73.911527,2019-12-30T00:00:00.000,New Construction,No,Non Prevailing Wage,46.0,60.0,182.0,16.0,,1.0,35.0,68.0,185.0,17.0,,,,,305.0,,305.0,305,Multifamily Finance Program,2019-12-30T00:00:00.000,No,Article XI,2129268.0,2023847501.0,True,2016-02-26,pre__filing_date,220152144,2017-08-17,2019-12-30 00:00:00,2023847501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44348,Crossroads Plaza- Rental Low,2014-01-28T00:00:00.000,950310.0,501,SOUTHERN BOULEVARD,Bronx,10455.0,2025827502.0,2128607.0,BX-01,8.0,31.0,BX0101,40.811296,-73.9054,40.811707,-73.905338,2017-04-12T00:00:00.000,New Construction,No,Non Prevailing Wage,,28.0,107.0,,,1.0,,7.0,83.0,46.0,,,,,136.0,,136.0,136,Multifamily Finance Program,2017-04-12T00:00:00.000,No,420c,2128607.0,2025827502.0,True,2013-10-29,pre__filing_date,220343420,2014-11-14,,2025827502,P2012X0222,CROSSROADS PLAZA,"This is a public application by HPD requesting the designation of property located at 500/539 Union Avenue (Block 2582, Lots 47, 64 and 65) as an Urban Development Action Area, an Urban Development Action Area Project and the disposition of property to facilitate development of a new eight-story building, a new thirteen-story building and a new fifteen-story building with 428 units, 20,910 sf community facility space and 36,770 sf commercial space in Mott Haven, Community District 1, Bronx.",Complete,Completed,ULURP,,C120164HAX; C120165ZMX; N120175HCX,09HPD028X,HPD ON BEHALF OF CROSSROADS PLAZA LLC,Other Public Agency,Bronx,X01,false,false,,,,2012-01-23T00:00:00.000,,,,,,General Public,2012-06-06T00:00:00.000,Unlisted,HPD,EAS,,,,,,
44348,Crossroads Plaza- Rental Low,2014-01-28T00:00:00.000,950310.0,501,SOUTHERN BOULEVARD,Bronx,10455.0,2025827502.0,2128607.0,BX-01,8.0,31.0,BX0101,40.811296,-73.9054,40.811707,-73.905338,2017-04-12T00:00:00.000,New Construction,No,Non Prevailing Wage,,28.0,107.0,,,1.0,,7.0,83.0,46.0,,,,,136.0,,136.0,136,Multifamily Finance Program,2017-04-12T00:00:00.000,No,420c,2128607.0,2025827502.0,True,2013-10-29,pre__filing_date,220343420,2014-11-14,,2025827502,P2012X0222,CROSSROADS PLAZA,"This is a public application by HPD requesting the designation of property located at 500/539 Union Avenue (Block 2582, Lots 47, 64 and 65) as an Urban Development Action Area, an Urban Development Action Area Project and the disposition of property to facilitate development of a new eight-story building, a new thirteen-story building and a new fifteen-story building with 428 units, 20,910 sf community facility space and 36,770 sf commercial space in Mott Haven, Community District 1, Bronx.",Complete,Completed,ULURP,,C120164HAX; C120165ZMX; N120175HCX,09HPD028X,HPD ON BEHALF OF CROSSROADS PLAZA LLC,Other Public Agency,Bronx,X01,false,false,,,,2012-01-23T00:00:00.000,,,,,,General Public,2012-06-06T00:00:00.000,Unlisted,HPD,EAS,,,,,,
44353,Walison. 280-282 E. Burnside Ave. Burnside Walton,2014-06-26T00:00:00.000,926997.0,280,EAST BURNSIDE AVENUE,Bronx,10457.0,2028140073.0,2129357.0,BX-05,15.0,381.0,BX0502,40.851217,-73.90201,40.850806,-73.902011,2017-10-26T00:00:00.000,New Construction,No,Non Prevailing Wage,12.0,,27.0,,,1.0,9.0,8.0,23.0,,,,,,40.0,,40.0,40,Multifamily Finance Program,2017-10-26T00:00:00.000,No,420c,2129357.0,2028140073.0,True,2010-09-02,pre__filing_date,220081186,2015-07-02,2019-05-07 00:00:00,2028140073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44353,Walison. 280-282 E. Burnside Ave. Burnside Walton,2014-06-26T00:00:00.000,939117.0,2247,WALTON AVENUE,Bronx,10453.0,2031860076.0,2128908.0,BX-05,14.0,239.0,BX0503,40.857477,-73.90335,40.857515,-73.903613,2017-10-05T00:00:00.000,New Construction,No,Non Prevailing Wage,33.0,,16.0,,,1.0,18.0,19.0,13.0,,,,,,50.0,,50.0,50,Multifamily Finance Program,2017-10-26T00:00:00.000,No,420c,2128908.0,2031860076.0,True,2012-04-06,pre__filing_date,220178260,2015-06-10,2018-01-03 00:00:00,2031860076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44357,Acacia Gardens,2016-04-11T00:00:00.000,958188.0,401,EAST 120 STREET,Manhattan,10035.0,1018087501.0,1089835.0,MN-11,8.0,192.0,MN1102,40.798511,-73.933326,40.798728,-73.932867,2018-08-24T00:00:00.000,New Construction,No,Non Prevailing Wage,54.0,,106.0,18.0,,1.0,37.0,48.0,92.0,2.0,,,,,179.0,,179.0,179,Multifamily Finance Program,2018-08-24T00:00:00.000,No,420c,1089835.0,1018087501.0,True,2015-10-13,pre__filing_date,121190022,2016-09-01,2018-08-24 00:00:00,1018087501,2022M0328,The Beacon,"An application by HPD for UDAAP and disposition of real property located at 413 East 120th Street in East Harlem, Community District 11 and a zoning map amendment to rezone the area from R7X / R7-2 to an R8 zoning district. The actions would facilitate the infill development of the HRA Multi-Service Center parking lot with a 21 story, 215 feet tall building containing approximately 277,000 total SF, 289 affordable housing units and the renovation of 59,000 SF of community facility use.",Complete,Completed,ULURP,ZM; HA; ZR,240386ZMM; 240387HAM; 240388ZRM,23HPD033M,HPD - NYC Dept of Housing Preservation & Development,Other Public Agency,Manhattan,M11,true,false,HA - Project Completed,2025-03-19T00:00:00.000,2024-06-13T00:00:00.000,2024-09-09T00:00:00.000,false,false,False,false,false,General Public,,Unlisted,HPD,EAS,2024-08-09T00:00:00.000,2025-03-12T00:00:00.000,,,,
44371,Navy Green (Building R2),2014-03-06T00:00:00.000,948016.0,8,VANDERBILT AVENUE,Brooklyn,11205.0,3020337502.0,3398205.0,BK-02,35.0,211.0,BK0203,40.69746,-73.97071,40.697534,-73.970966,2016-03-25T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,67.0,7.0,1.0,,47.0,21.0,7.0,,,,,,75.0,75.0,99,Multifamily Finance Program,2016-03-25T00:00:00.000,No,421a,3398205.0,3020337502.0,True,2012-06-26,pre__filing_date,320375223,2014-01-10,2016-03-25 00:00:00,3020337502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44388,2264 Morris Avenue,2015-12-17T00:00:00.000,958153.0,2264,MORRIS AVENUE,Bronx,10453.0,2031717501.0,2013863.0,BX-05,14.0,23704.0,BX0503,40.857456,-73.902308,40.857593,-73.901885,2018-12-26T00:00:00.000,New Construction,No,Non Prevailing Wage,31.0,,62.0,,,1.0,31.0,23.0,26.0,14.0,,,,,94.0,,94.0,94,Multifamily Finance Program,2018-12-26T00:00:00.000,No,420c,2013863.0,2031717501.0,True,2015-03-26,pre__filing_date,220447078,2016-05-04,2018-12-26 00:00:00,2031717501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44409,Crotona Terrace II,2015-06-25T00:00:00.000,927022.0,1825,BOSTON ROAD,Bronx,10460.0,2029847503.0,2124684.0,BX-03,17.0,161.0,BX0303,40.838878,-73.885209,40.839197,-73.88566,2018-01-12T00:00:00.000,New Construction,No,Non Prevailing Wage,11.0,32.0,64.0,,,1.0,10.0,25.0,59.0,14.0,,,,,108.0,,108.0,108,Multifamily Finance Program,2018-01-12T00:00:00.000,No,420c,2124684.0,2029847503.0,True,2014-10-28,pre__filing_date,220412541,2015-06-15,2017-09-29 00:00:00,2029847503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
